Subset	Type	Seqs	Sites	Infor	Invar	Model	Name
3538		12	1799	142	1443		part16947
3539		12	618	283	252		part22413
3540		12	898	542	243		part15810
3541		12	579	98	303		part17178
3542		12	751	260	350		part21972
3543		12	1635	491	855		part13015
3544		12	2200	455	1473		part15997
3545		12	998	458	346		part21391
3546		12	759	202	406		part16953
3547		12	1218	387	586		part18457
3548		12	1261	421	669		part17375
3549		12	1508	320	1044		part21320
3550		12	617	270	247		part22362
3551		12	1476	522	691		part22400
3552		12	6758	1928	4010		part16628
3553		12	2035	915	783		part19813
3554		12	1086	275	685		part13908
3555		12	3402	1204	1534		part13441
3556		12	1780	452	1093		part17354
3557		12	676	263	304		part22271
3558		12	1997	965	707		part18511
3559		12	621	299	209		part22393
3560		12	1301	348	472		part18737
3561		12	1055	429	452		part17026
3562		12	795	258	417		part22352
3563		12	1220	462	577		part22147
3564		12	596	175	357		part22277
3565		12	1792	594	870		part22278
3566		12	1914	808	766		part18512
3567		12	758	349	273		part22153
3568		12	565	144	328		part22346
3569		12	1960	729	901		part21882
3570		12	817	347	304		part21885
3571		12	614	316	208		part22300
3572		12	1007	288	555		part21880
3573		12	1152	458	503		part20023
3574		12	1229	540	522		part18587
3575		12	1009	377	484		part21852
3576		12	660	321	233		part14293
3577		12	821	310	369		part21999
3578		12	719	211	410		part21959
3579		12	849	300	407		part22268
3580		12	3026	703	1899		part17077
3581		12	1135	439	488		part22276
3582		12	609	262	232		part20329
3583		12	1305	433	687		part17921
3584		12	1724	695	767		part16341
3585		12	1313	339	807		part18027
3586		12	552	156	300		part19873
3587		12	2174	1036	728		part16282
3588		12	1232	492	584		part16870
3589		12	684	331	207		part22333
3590		12	583	212	271		part22292
3591		12	982	243	537		part20727
3592		12	1134	302	677		part13534
3593		12	1441	512	657		part22348
3594		12	1099	278	707		part21892
3595		12	1378	495	570		part14909
3596		12	884	303	417		part22316
3597		12	1161	466	470		part18520
3598		12	1178	419	593		part16045
3599		12	1095	445	380		part22335
3600		12	600	262	233		part16452
3601		12	1524	554	576		part22360
3602		12	1177	374	622		part21347
3603		12	444	154	185		part22083
3604		12	1354	482	665		part13381
3605		12	942	424	357		part13078
3606		12	2365	867	1007		part15646
3607		12	769	347	196		part22342
3608		12	1618	602	781		part17159
3609		12	1631	433	996		part18201
3610		12	997	571	281		part13972
3611		12	2432	694	1479		part17030
3612		12	2234	811	1177		part22375
3613		12	950	316	479		part22272
3614		12	674	216	331		part22280
3615		12	830	209	500		part21983
3616		12	1410	561	588		part21897
3617		12	1131	247	699		part14526
3618		12	863	243	538		part22343
3619		12	1555	423	867		part21839
3620		12	1060	251	644		part21722
3621		12	2366	806	1197		part21833
3622		12	1125	440	443		part22359
3623		12	1035	328	443		part21761
3624		12	830	247	466		part18461
3625		12	906	401	366		part21026
3626		12	641	120	414		part21913
3627		12	2433	717	1470		part16657
3628		12	1463	413	896		part13029
3629		12	1020	495	332		part22317
3630		12	1473	525	674		part22270
3631		12	1612	580	697		part13255
3632		12	2385	863	1039		part22337
3633		12	1567	679	662		part22431
3634		12	1156	378	567		part20051
3635		12	730	331	259		part22303
3636		12	687	261	339		part22349
3637		12	1041	469	396		part21895
3638		12	1028	296	554		part22370
3639		12	2293	495	1507		part20705
3640		12	1476	715	476		part16685
3641		12	2558	621	1581		part17141
3642		12	592	240	266		part16388
3643		12	960	246	593		part17407
3644		12	1138	440	502		part22329
3645		12	967	194	634		part16821
3646		12	799	363	303		part22407
3647		12	1108	351	592		part18211
3648		12	1306	325	772		part20821
3649		12	639	232	249		part22320
3650		12	1122	434	508		part22325
3651		12	2198	725	1226		part15933
3652		12	1576	342	1044		part17433
3653		12	3846	1109	2162		part22351
3654		12	996	393	415		part22273
3655		12	1518	357	940		part17300
3656		12	1323	315	847		part19005
3657		12	2228	592	1312		part13330
3658		12	1657	786	424		part22361
3659		12	873	162	627		part21634
3660		12	1588	520	838		part19302
3661		12	533	112	357		part15112
3662		12	1842	722	868		part22415
3663		12	1767	600	870		part21993
3664		12	1325	337	759		part14342
3665		12	1105	339	545		part19467
3666		12	631	147	375		part14194
3667		12	1312	312	705		part22322
3668		12	520	139	287		part22314
3669		12	1693	418	1118		part17314
3670		12	4507	1512	2417		part22039
3671		12	1461	445	792		part19848
3672		12	768	359	252		part22323
3673		12	4380	1615	2140		part22043
3674		12	881	374	360		part19827
3675		12	1651	508	902		part17745
3676		12	707	213	375		part20576
3677		12	734	89	526		part22363
3678		12	4907	1332	2821		part15844
3679		12	932	382	377		part22141
3680		12	1426	369	866		part21204
3681		12	1459	445	782		part13596
3682		12	860	384	354		part22399
3683		12	722	274	294		part15181
3684		12	1798	563	963		part16795
3685		12	904	275	551		part20396
3686		12	1968	531	947		part17021
3687		12	882	289	458		part22003
3688		12	1514	482	763		part21891
3689		12	1616	442	886		part17567
3690		12	1009	419	430		part20978
3691		12	2503	769	1282		part22331
3692		12	758	234	377		part22411
3693		12	1854	616	951		part22372
3694		12	1232	641	372		part21956
3695		12	1259	468	621		part16532
3696		12	1698	772	567		part22232
3697		12	772	197	451		part22434
3698		12	1518	495	827		part17478
3699		12	1547	574	757		part17776
3700		12	726	303	310		part22008
3701		12	1715	599	859		part20241
3702		12	749	219	446		part22408
3703		12	2853	1258	1145		part22425
3704		12	830	305	358		part17994
3705		12	1333	402	771		part14015
3706		12	1522	567	610		part17286
3707		12	816	179	477		part16154
3708		12	787	347	298		part22295
3709		12	1192	360	687		part17672
3710		12	2325	785	1316		part20308
3711		12	2043	707	1060		part16811
3712		12	5291	1194	3683		part22395
3713		12	744	214	425		part22448
3714		12	1237	463	512		part22430
3715		12	1369	344	879		part13096
3716		12	3523	1226	1904		part22428
3717		12	1410	523	669		part17391
3718		12	2056	495	1261		part13086
3719		12	705	184	424		part17561
3720		12	436	144	244		part22188
3721		12	1686	306	1114		part14805
3722		12	1520	594	706		part20100
3723		12	1586	422	991		part16273
3724		12	2234	773	1208		part22427
3725		12	2049	575	1149		part14608
3726		12	1644	433	1023		part18986
3727		12	1567	499	841		part22330
3728		12	479	177	216		part14522
3729		12	753	203	488		part22445
3730		12	1704	809	534		part21942
3731		12	1763	504	862		part13989
3732		12	1424	423	763		part22318
3733		12	1840	704	804		part18283
3734		12	639	138	420		part12816
3735		12	660	258	297		part22283
3736		12	1738	762	655		part22240
3737		12	788	401	215		part22391
3738		12	1339	470	668		part18403
3739		12	1249	436	635		part21841
3740		12	1209	433	502		part21994
3741		12	613	145	405		part19495
3742		12	1762	629	777		part14280
3743		12	1462	598	664		part15963
3744		12	846	394	234		part21854
3745		12	994	281	568		part22412
3746		12	962	340	458		part17955
3747		12	969	377	433		part18593
3748		12	1455	432	872		part22041
3749		12	1349	315	876		part17341
3750		12	1516	373	977		part22416
3751		12	2302	711	1224		part22449
3752		12	3214	1168	1510		part15886
3753		12	1476	610	631		part15729
3754		12	2135	844	1012		part22442
3755		12	962	345	453		part22304
3756		12	1592	460	810		part17903
3757		12	1399	374	785		part22165
3758		12	1127	370	603		part22419
3759		12	1126	387	562		part22026
3760		12	1563	392	1035		part17586
3761		12	626	332	178		part22390
3762		12	2044	640	1144		part18180
3763		12	2201	765	1131		part17919
3764		12	2871	1289	1160		part22437
3765		12	932	336	422		part22274
3766		12	1427	619	524		part13880
3767		12	479	202	187		part22315
3768		12	1930	769	877		part22429
3769		12	1820	492	931		part15213
3770		12	471	160	250		part22401
3771		12	655	217	352		part14958
3772		12	1439	527	689		part22290
3773		12	2762	1208	1028		part22402
3774		12	953	314	529		part14176
3775		12	1023	411	414		part14480
3776		12	483	223	184		part20398
3777		12	1547	640	659		part17558
3778		12	976	384	356		part22334
3779		12	1310	547	593		part17101
3780		12	1619	677	689		part14726
3781		12	1564	421	977		part17169
3782		12	1387	346	917		part18396
3783		12	2389	596	1395		part21032
3784		12	2295	859	1019		part21909
3785		12	1100	299	662		part21461
3786		12	764	255	395		part19549
3787		12	1104	292	683		part22418
3788		12	6363	2011	3627		part22440
3789		12	2728	966	1176		part16544
3790		12	931	292	493		part22364
3791		12	677	280	338		part15428
3792		12	1261	319	611		part13316
3793		12	591	226	258		part22392
3794		12	1565	469	898		part18949
3795		12	1227	491	506		part22371
3796		12	1234	501	540		part14843
3797		12	758	312	333		part22441
3798		12	1112	455	324		part14556
3799		12	1354	381	800		part17934
3800		12	1294	511	534		part14900
3801		12	715	197	384		part22387
3802		12	1473	480	848		part17901
3803		12	854	249	530		part22347
3804		12	1203	433	589		part21771
3805		12	2597	905	1285		part14962
3806		12	993	288	560		part14397
3807		12	503	80	183		part22357
3808		12	752	251	394		part22367
3809		12	1700	582	934		part17786
3810		12	622	152	399		part21980
3811		12	873	366	333		part21860
3812		12	1947	507	1081		part21863
3813		12	2392	892	1113		part22410
3814		12	1427	346	913		part13250
3815		12	2754	587	1743		part18278
3816		12	451	171	211		part22382
3817		12	704	237	350		part22366
3818		12	1832	653	944		part22383
3819		12	849	317	389		part15710
3820		12	1212	399	668		part14011
3821		12	1345	393	760		part22397
3822		12	2495	894	1143		part22405
3823		12	557	249	229		part22365
3824		12	668	215	370		part22396
3825		12	1665	469	958		part21626
3826		12	778	297	354		part21902
3827		12	1522	715	591		part19635
3828		12	1110	462	487		part22287
3829		12	541	234	233		part22275
3830		12	820	234	455		part13209
3831		12	586	227	275		part22406
3832		12	928	374	425		part20707
3833		12	1682	513	995		part17970
3834		12	1230	437	624		part18373
3835		12	1187	532	482		part22319
3836		12	1191	465	519		part15533
3837		12	1931	543	1012		part17057
3838		12	610	221	290		part22341
3839		12	1314	269	874		part15737
3840		12	1429	571	637		part20019
3841		12	489	153	236		part22309
3842		12	934	380	409		part22388
3843		12	741	326	315		part20357
3844		12	2327	910	943		part19331
3845		12	718	245	371		part13385
3846		12	815	406	295		part22344
3847		12	1665	704	714		part16146
3848		12	975	277	528		part20568
3849		12	805	330	329		part16571
3850		12	796	433	181		part14635
3851		12	625	216	318		part22310
3852		12	668	259	302		part22297
3853		12	1795	499	1044		part16601
3854		12	1218	435	613		part18193
3855		12	2484	879	1233		part18083
3856		12	1566	410	975		part14492
3857		12	2182	659	1209		part13153
3858		12	800	363	320		part22284
3859		12	1424	607	647		part18273
3860		12	939	271	544		part22286
3861		12	663	248	333		part22423
3862		12	1203	421	602		part17130
3863		12	626	237	293		part21855
3864		12	1386	627	461		part21960
3865		12	1858	815	571		part19865
3866		12	491	165	223		part22389
3867		12	1522	441	814		part22031
3868		12	571	218	246		part22313
3869		12	4712	1588	2452		part22409
3870		12	1686	683	738		part20716
3871		12	504	164	220		part22332
3872		12	1694	914	504		part20156
3873		12	1653	588	807		part22417
3874		12	1455	493	723		part18963
3875		12	891	379	294		part22307
3876		12	1249	633	339		part21665
3877		12	1918	652	1014		part22426
3878		12	623	217	282		part20941
3879		11	701	152	411		part13341
3880		11	987	143	738		part14035
3881		11	967	165	692		part17850
3882		11	607	199	280		part20036
3883		11	981	173	724		part16932
3884		11	788	167	498		part14076
3885		11	1230	134	758		part18158
3886		11	396	219	126		part22573
3887		11	1017	368	439		part22540
3888		11	466	40	358		part18019
3889		11	957	247	490		part13653
3890		11	901	261	402		part22528
3891		11	993	403	334		part22098
3892		11	542	36	437		part19620
3893		11	607	159	282		part22475
3894		11	1249	195	920		part17403
3895		11	1493	580	588		part20360
3896		11	667	44	543		part13656
3897		11	1036	150	729		part22498
3898		11	770	220	417		part18064
3899		11	646	269	239		part15023
3900		11	389	97	234		part22533
3901		11	1045	222	718		part15074
3902		11	716	113	392		part17481
3903		11	773	145	471		part14367
3904		11	946	42	837		part15626
3905		11	933	368	311		part22472
3906		11	1074	52	821		part17253
3907		11	673	62	498		part12843
3908		11	1176	83	966		part17383
3909		11	824	54	610		part16660
3910		11	2166	97	1833		part13298
3911		11	1296	92	1029		part18800
3912		11	867	157	503		part22127
3913		11	862	63	499		part14700
3914		11	985	218	542		part13555
3915		11	1047	49	879		part17920
3916		11	524	79	399		part17295
3917		11	680	44	535		part18864
3918		11	721	81	528		part14068
3919		11	1115	111	885		part18270
3920		11	557	2	481		part18586
3921		11	896	92	693		part13967
3922		11	381	81	260		part22494
3923		11	1468	359	630		part14416
3924		11	1446	69	1066		part17541
3925		11	821	78	604		part12854
3926		11	1072	148	697		part15780
3927		11	738	176	458		part20112
3928		11	786	66	584		part18771
3929		11	724	70	611		part19839
3930		11	547	146	283		part13382
3931		11	879	191	563		part17931
3932		11	762	33	655		part16517
3933		11	514	6	255		part14803
3934		11	713	42	571		part16235
3935		11	925	328	382		part22492
3936		11	619	41	466		part18714
3937		11	814	134	494		part13246
3938		11	1141	71	784		part14775
3939		11	710	70	534		part13373
3940		11	443	123	199		part15359
3941		11	819	237	400		part13239
3942		11	432	217	163		part14835
3943		11	518	88	300		part22513
3944		11	406	29	257		part16558
3945		11	402	38	306		part17493
3946		11	775	149	477		part19269
3947		11	793	65	550		part16061
3948		11	1929	394	1258		part16562
3949		11	325	56	236		part22460
3950		11	330	78	212		part22558
3951		11	651	100	480		part17638
3952		11	1677	66	1473		part17971
3953		11	839	151	583		part14465
3954		11	787	46	611		part14252
3955		11	1317	213	786		part16402
3956		11	1063	46	927		part17421
3957		11	793	53	603		part13674
3958		11	1492	397	755		part14261
3959		11	714	188	354		part22543
3960		11	474	54	344		part13215
3961		11	1106	78	517		part14889
3962		11	1747	232	1235		part13156
3963		11	736	97	498		part13043
3964		11	1177	186	866		part17080
3965		11	1506	75	1251		part14601
3966		11	444	19	399		part12864
3967		11	828	322	289		part22122
3968		11	1026	52	798		part15432
3969		11	644	34	521		part13703
3970		11	533	97	245		part14924
3971		11	1035	200	703		part17615
3972		11	679	66	287		part15883
3973		11	512	89	337		part22521
3974		11	605	276	294		part14688
3975		11	1801	68	1526		part16615
3976		11	823	191	434		part22100
3977		11	976	39	812		part14435
3978		11	363	112	166		part22512
3979		11	978	44	802		part16084
3980		11	704	60	558		part14037
3981		11	883	352	426		part13490
3982		11	1132	54	866		part16877
3983		11	578	63	434		part17303
3984		11	868	23	773		part14335
3985		11	675	299	305		part13368
3986		11	775	75	570		part15170
3987		11	452	148	178		part22118
3988		11	1010	97	789		part15747
3989		11	419	65	290		part22491
3990		11	413	95	204		part13386
3991		11	632	103	477		part15120
3992		11	1192	58	1018		part18028
3993		11	1006	133	776		part21081
3994		11	503	163	225		part22535
3995		11	974	101	766		part16698
3996		11	1314	42	1176		part16752
3997		11	949	130	724		part17262
3998		11	520	75	356		part16159
3999		11	731	96	549		part18882
4000		11	739	264	295		part14312
4001		11	1071	130	785		part16415
4002		11	913	159	630		part16892
4003		11	849	85	626		part13407
4004		11	602	72	467		part16610
4005		11	1037	44	906		part16741
4006		11	857	154	516		part19672
4007		11	1188	213	765		part12992
4008		11	994	435	304		part21088
4009		11	1755	483	1039		part13647
4010		11	1156	442	506		part13118
4011		11	890	394	343		part22532
4012		11	1314	459	695		part19969
4013		11	1674	515	856		part22134
4014		11	1002	231	637		part21486
4015		11	636	217	339		part22500
4016		11	1885	591	1101		part13299
4017		11	804	293	341		part21426
4018		11	1366	554	509		part16976
4019		11	586	238	232		part22527
4020		11	737	189	471		part21033
4021		11	719	269	287		part22094
4022		11	909	406	310		part22576
4023		11	892	450	267		part13906
4024		11	1600	512	864		part13728
4025		11	1618	480	921		part19704
4026		11	1051	208	729		part22511
4027		11	932	413	331		part22515
